snapshot_ts,feed_ts,vehicle_id,trip_id,route_id,direction_id,start_time,start_date,schedule_relationship,stop_id,current_stop_sequence,current_status,current_status_name,latitude,longitude,bearing,speed_mph,occupancy_status,occupancy_label,vehicle_timestamp
2026-04-24T03:29:04.197196+00:00,1777001344,0997,3938449,Blue Line,0,20:09:00,20260423,0,64744,10.0,2,IN_TRANSIT_TO,37.31340026855469,-121.88618469238281,323.0,34.0,2,FEW_SEATS_AVAILABLE,1777001328
2026-04-24T03:29:04.197196+00:00,1777001344,0999,,,0,,,0,,,2,IN_TRANSIT_TO,37.35311508178711,-121.90989685058594,,0.0,5,FULL,1777001328
2026-04-24T03:29:04.197196+00:00,1777001344,2042,,,0,,,0,,,2,IN_TRANSIT_TO,37.308650970458984,-121.85574340820312,,0.01,0,EMPTY,1777001328
2026-04-24T03:29:04.197196+00:00,1777001344,2249,,,0,,,0,,,2,IN_TRANSIT_TO,37.30744552612305,-121.8558120727539,,0.0,0,EMPTY,1777001328
2026-04-24T03:29:04.197196+00:00,1777001344,3401,,,0,,,0,,,2,IN_TRANSIT_TO,37.27403259277344,-121.9538803100586,91.2300033569336,25.3,0,EMPTY,1777001328
2026-04-24T03:29:04.197196+00:00,1777001344,3402,3925994,60,0,20:05:00,20260423,0,60464,24.0,1,INCOMING_AT,37.34858322143555,-121.94808197021484,337.3999938964844,3.42,0,EMPTY,1777001328
2026-04-24T03:29:04.197196+00:00,1777001344,3403,,,0,,,0,,,2,IN_TRANSIT_TO,37.41924285888672,-121.9341049194336,,0.01,0,EMPTY,1777001328
2026-04-24T03:29:04.197196+00:00,1777001344,3404,3926062,60,1,20:37:00,20260423,0,65882,1.0,1,INCOMING_AT,37.41006088256836,-121.89158630371094,,0.0,2,FEW_SEATS_AVAILABLE,1777001328
2026-04-24T03:29:04.197196+00:00,1777001344,3405,3925274,57,0,20:07:00,20260423,0,62509,18.0,2,IN_TRANSIT_TO,37.31989288330078,-121.9726333618164,33.83000183105469,4.0,2,FEW_SEATS_AVAILABLE,1777001328
2026-04-24T03:29:04.197196+00:00,1777001344,3410,,,0,,,0,,,2,IN_TRANSIT_TO,37.41937255859375,-121.93465423583984,,0.01,0,EMPTY,1777001328
2026-04-24T03:29:04.197196+00:00,1777001344,3413,,,0,,,0,,,2,IN_TRANSIT_TO,37.41923141479492,-121.93412780761719,,0.0,0,EMPTY,1777001328
2026-04-24T03:29:04.197196+00:00,1777001344,3414,3926878,61,1,19:41:00,20260423,0,62883,46.0,1,INCOMING_AT,37.272090911865234,-121.9328384399414,,0.01,2,FEW_SEATS_AVAILABLE,1777001328
2026-04-24T03:29:04.197196+00:00,1777001344,3415,3928053,66,0,19:40:00,20260423,0,65957,42.0,1,INCOMING_AT,37.35029983520508,-121.8868408203125,328.760009765625,21.94,2,FEW_SEATS_AVAILABLE,1777001328
2026-04-24T03:29:04.197196+00:00,1777001344,3420,3926814,61,0,20:05:00,20260423,0,62817,20.0,1,INCOMING_AT,37.303096771240234,-121.931640625,359.45001220703125,33.21,2,FEW_SEATS_AVAILABLE,1777001328
2026-04-24T03:29:04.197196+00:00,1777001344,3421,,,0,,,0,,,2,IN_TRANSIT_TO,37.41811752319336,-121.93360900878906,,0.0,0,EMPTY,1777001328
2026-04-24T03:29:04.197196+00:00,1777001344,3423,3928056,66,0,20:17:00,20260423,0,63191,13.0,2,IN_TRANSIT_TO,37.263160705566406,-121.83097076416016,358.9800109863281,24.12,0,EMPTY,1777001328
2026-04-24T03:29:04.197196+00:00,1777001344,3424,,,0,,,0,,,2,IN_TRANSIT_TO,37.41804122924805,-121.93376922607422,,0.0,2,FEW_SEATS_AVAILABLE,1777001328
2026-04-24T03:29:04.197196+00:00,1777001344,3425,3926816,61,0,20:59:00,20260423,0,64695,1.0,1,INCOMING_AT,37.251041412353516,-121.94800567626953,,0.01,2,FEW_SEATS_AVAILABLE,1777001328
2026-04-24T03:29:04.197196+00:00,1777001344,3426,,,0,,,0,,,2,IN_TRANSIT_TO,37.41917419433594,-121.93425750732422,,0.0,0,EMPTY,1777001328
2026-04-24T03:29:04.197196+00:00,1777001344,3427,,,0,,,0,,,2,IN_TRANSIT_TO,37.45581817626953,-121.91677856445312,,0.02,0,EMPTY,1777001328
2026-04-24T03:29:04.197196+00:00,1777001344,3428,,,0,,,0,,,2,IN_TRANSIT_TO,37.32762145996094,-121.81144714355469,,0.01,0,EMPTY,1777001328
2026-04-24T03:29:04.197196+00:00,1777001344,3431,,,0,,,0,,,2,IN_TRANSIT_TO,37.30061340332031,-121.81419372558594,322.45001220703125,64.47,0,EMPTY,1777001328
2026-04-24T03:29:04.197196+00:00,1777001344,3433,,,0,,,0,,,2,IN_TRANSIT_TO,37.419288635253906,-121.93464660644531,,0.0,0,EMPTY,1777001328
2026-04-24T03:29:04.197196+00:00,1777001344,3434,,,0,,,0,,,2,IN_TRANSIT_TO,37.419090270996094,-121.93445587158203,,0.01,0,EMPTY,1777001328
2026-04-24T03:29:04.197196+00:00,1777001344,3436,3934658,77,0,20:08:00,20260423,0,60068,21.0,2,IN_TRANSIT_TO,37.36189270019531,-121.86450958251953,321.8800048828125,37.75,0,EMPTY,1777001328
2026-04-24T03:29:04.197196+00:00,1777001344,3437,3928122,66,1,19:01:00,20260423,0,61124,78.0,2,IN_TRANSIT_TO,37.23691177368164,-121.80413818359375,,0.0,0,EMPTY,1777001328
2026-04-24T03:29:04.197196+00:00,1777001344,3438,,,0,,,0,,,2,IN_TRANSIT_TO,37.41654968261719,-121.9356918334961,78.06999969482422,6.29,0,EMPTY,1777001328
