vehicle_id,trip_id,route_short_name,stop_sequence,current_status_name,latitude,longitude,speed_mph,occupancy_label,vehicle_timestamp,vehicle_ts_sod,arrival_sec,departure_sec,actual_delay_seconds,delay_minutes,is_delayed,snapshot_ts
3457,3919008,25,1,INCOMING_AT,37.3582649230957,-121.83279418945312,0.0,EMPTY,1775421033,48633,50040,50040,-1407,-23.45,0,2026-04-05T20:30:51.928242+00:00
0154,3928997,68,1,INCOMING_AT,37.00390625,-121.56664276123048,0.0,EMPTY,1775433666,61266,62640,62640,-1374,-22.9,0,2026-04-06T00:01:19.348037+00:00
8313,3917072,22,1,INCOMING_AT,37.44403839111328,-122.16602325439452,0.0,FEW_SEATS_AVAILABLE,1775440826,68426,69780,69780,-1354,-22.57,0,2026-04-06T02:00:29.210655+00:00
0172,3927530,64A,1,INCOMING_AT,37.37491226196289,-121.83616638183594,0.0,EMPTY,1775433666,61266,62580,62580,-1314,-21.9,0,2026-04-06T00:01:19.348037+00:00
7439,3919863,26,1,INCOMING_AT,37.326934814453125,-121.8106918334961,0.0,FULL,1775421033,48633,49920,49920,-1287,-21.45,0,2026-04-05T20:30:51.928242+00:00
3476,3929772,70,1,INCOMING_AT,37.27418899536133,-121.86173248291016,0.0,EMPTY,1775421033,48633,49920,49920,-1287,-21.45,0,2026-04-05T20:30:51.928242+00:00
3453,3927856,64B,1,INCOMING_AT,37.35803985595703,-121.8328094482422,0.01,EMPTY,1777001328,73728,75000,75000,-1272,-21.2,0,2026-04-24T03:29:04.197196+00:00
8326,3917108,22,1,INCOMING_AT,37.32719802856445,-121.8104476928711,0.0,FULL,1775433666,61266,62460,62460,-1194,-19.9,0,2026-04-06T00:01:19.348037+00:00
7401,3918990,25,1,INCOMING_AT,37.32231140136719,-122.0416259765625,0.01,EMPTY,1775433666,61266,62460,62460,-1194,-19.9,0,2026-04-06T00:01:19.348037+00:00
0170,3928286,66,1,INCOMING_AT,37.23651123046875,-121.78962707519533,0.0,EMPTY,1775440826,68426,69600,69600,-1174,-19.57,0,2026-04-06T02:00:29.210655+00:00
4127,3916586,21,1,INCOMING_AT,37.35246658325195,-121.9368667602539,0.0,EMPTY,1775433666,61266,62400,62400,-1134,-18.9,0,2026-04-06T00:01:19.348037+00:00
0167,3917997,23,1,INCOMING_AT,37.32251739501953,-122.04456329345705,0.0,EMPTY,1775440826,68426,69540,69540,-1114,-18.57,0,2026-04-06T02:00:29.210655+00:00
8315,3917141,22,1,INCOMING_AT,37.32725524902344,-121.81111907958984,0.0,FULL,1775440826,68426,69540,69540,-1114,-18.57,0,2026-04-06T02:00:29.210655+00:00
0133,3926289,60,1,INCOMING_AT,37.41007614135742,-121.89159393310548,0.0,EMPTY,1775421033,48633,49740,49740,-1107,-18.45,0,2026-04-05T20:30:51.928242+00:00
