hour_of_day,is_rush_hour,is_weekend,route_stop_count,stop_position_pct,tmax,prcp,is_rainy,temp_range,stop_sequence,direction_id,speed_mph,is_delayed
19.933535994004714,0.0,0.0094948579993267,111.06646400599529,0.42078460443058463,62.05696914799596,0.0,0.0,24.009494857999325,23.123433153991247,0.9905051420006733,0.9905051420006733,1
17.111676261620016,0.0,0.4126176769114265,142.4612055539743,0.9921682356921524,64.47570606146856,0.0,0.0,24.412617676911427,71.11167626162002,1.0,13.638348730458798,1
17.488072343171133,0.6279819142072168,0.6279819142072168,150.7678914852433,0.8179166548489325,65.7678914852433,0.0,0.0,24.62798191420722,62.696325544270096,0.37201808579278317,7.0646234492049516,1
13.0,0.0,1.0,118.0,0.7759213957722151,68.0,0.0,0.0,25.0,39.10565184296799,0.7764129607419968,20.784574959063256,1
15.385624781771124,0.0,0.6591964597469822,143.4976778855664,0.9875315777956213,65.95517875848189,0.0,0.0,24.659196459746983,71.08964248303622,0.6591964597469822,8.13298194956871,1
20.0,0.0,0.0,83.93879488310019,0.4059582645409803,62.0,0.0,0.0,24.0,16.23833058163921,1.0,36.93942189425987,1
16.0,1.0,1.0,136.0,0.04662401078141526,68.0,0.0,0.0,25.0,3.1238087223548234,1.0,0.0,1
15.144970136875092,0.42899402737501835,1.0,77.71005972624982,0.8616148298790263,68.0,0.0,0.0,25.0,35.27514931562454,1.0,8.09544457236974,1
18.498257864417006,0.7508710677914974,0.7508710677914974,122.01393708466395,0.1648757475694542,66.50522640674899,0.0,0.0,24.750871067791497,8.252613203374493,1.0,17.54609782892451,1
14.718199881407223,0.0,0.7545428740846823,154.22728562957658,0.9249973597645909,66.52725724450809,0.0,0.0,24.75454287408468,74.47274275549191,0.7545428740846823,30.917572419818427,1
20.0,0.0,0.0,81.79375226232814,0.44908319619765985,62.0,0.0,0.0,24.0,18.031238688359327,1.0,36.91012785053345,1
13.487235466602167,0.09744709332043333,1.0,59.36425930648607,0.7880548724316888,68.0,0.0,0.0,25.0,23.7076587200387,1.0,0.0009744709332043331,1
14.484242882656428,0.49474762755214285,1.0,199.0,0.6754202023477878,68.0,0.0,0.0,25.0,69.56828084182214,0.0,0.0,1
15.479372398323225,0.8264574661077416,1.0,150.04977692383162,0.7668966121234575,68.0,0.0,0.0,25.0,57.90896787281484,0.17354253389225838,1.0447260540313952,1
16.39975199484694,0.6799503989693882,1.0,72.0,0.5478978154186966,68.0,0.0,0.0,25.0,17.15940478763266,0.6799503989693882,5.06358320027336,1
16.417907086015198,0.8955232284962005,0.8955232284962005,136.0,0.015637252498890263,67.3731393709772,0.0,0.0,24.895523228496202,1.0,0.8955232284962005,0.0,1
16.053991606329184,0.6107983212658369,1.0,66.55117649772171,0.7251279477158006,68.0,0.0,0.0,25.0,22.167605036202488,1.0,0.006107983212658369,1
19.924136439637913,0.0,0.01083765148029836,146.88078583371671,0.6702792171600994,62.06502590888179,0.0,0.0,24.010837651480298,50.18424007516507,1.0,0.1048091558521842,1
13.662326165065155,0.0,0.9053819764192637,137.0407982593881,0.9684606588064213,67.43229185851558,0.0,0.0,24.905381976419264,65.39149359912749,1.0,5.454184218987196,1
13.639006737502935,0.0,0.9087133232138664,118.73029341428906,0.7601658137660509,67.4522799392832,0.0,0.0,24.908713323213867,38.17426646427733,0.9087133232138664,27.3578861985027,1
16.63862727518083,1.0,1.0,113.74764547662747,0.06659918621439566,68.0,0.0,0.0,25.0,3.554509100723319,1.0,3.8764675603476366,1
19.650433769355637,0.0,0.04993803294919508,78.85142524216852,0.6273725648037825,62.29962819769517,0.0,0.0,24.049938032949196,25.701611143320928,0.9500619670508049,34.57459357024671,1
16.197571412249776,0.9506071469375561,0.9506071469375561,108.14817855918733,0.03793895940679576,67.70364288162534,0.0,0.0,24.950607146937557,2.0866427673737675,1.0,0.0493928530624439,1
18.85312422375343,0.5734378881232861,0.5734378881232861,110.42656211187672,0.35041188594906614,65.44062732873972,0.0,0.0,24.573437888123287,16.692183230643852,0.4265621118767139,0.4265621118767139,1
17.422860485188593,0.0,0.36816278783020073,113.5771395148114,0.5191047642163906,64.2089767269812,0.0,0.0,24.3681627878302,27.78611624179261,0.6318372121697993,0.6318372121697993,1
20.0,0.0,0.0,145.37642612636856,0.15453186617587192,62.0,0.0,0.0,24.0,12.031089560433605,0.5515544780216802,0.0,1
15.05247540188645,0.0,0.7067892283019355,67.89504919622709,0.40393987742946935,66.24073536981162,0.0,0.0,24.706789228301936,12.277793890565162,1.0,25.533391713849237,1
17.69934818241059,0.0,0.32866454536991596,199.0,0.9394901206066455,63.97198727221949,0.0,0.0,24.328664545369914,92.07003181945126,1.0,16.09876852761294,1
18.690073824308154,0.3274815439229616,0.3274815439229616,136.0,0.09282451423895566,63.96488926353777,0.0,0.0,24.32748154392296,5.912223158844423,0.3274815439229616,0.0,1
19.00949811775072,0.24762547056231998,0.24762547056231998,148.48575282337393,0.6793654087467856,63.48575282337392,0.0,0.0,24.24762547056232,51.48575282337392,0.75237452943768,0.0300949811775072,1
16.833683825096607,0.7915790437258485,0.7915790437258485,151.74947426235508,0.7072604637808128,66.7494742623551,0.0,0.0,24.79157904372585,54.74947426235509,0.20842095627415147,0.00833683825096606,1
18.52732699956188,0.0,0.2103818572054461,124.31694514235643,0.4554393558714674,63.26229114323267,0.0,0.0,24.210381857205448,24.207637144108922,0.2103818572054461,31.855140839596928,1
16.36482441219476,0.9087938969513096,0.9087938969513096,94.54070235122096,0.8052735511662846,67.45276338170785,0.0,0.0,24.90879389695131,39.72311455731833,0.09120610304869037,30.433196318145924,1
20.0,0.0,0.0,147.0,0.7053822289191717,62.0,0.0,0.0,24.0,52.527898476487096,0.49442030470258147,0.01977681218810326,1
13.40291132011651,0.0,0.9424412399833557,136.63314636018308,0.9992325498664447,67.65464743990013,0.0,0.0,24.942441239983356,67.40291132011652,1.0,6.766537117415876,1
14.351413353028793,0.45047111767626447,1.0,199.0,0.6810084997107627,68.0,0.0,0.0,25.0,70.14387547020856,0.0,0.0,1
17.766122005493507,0.558469498626623,0.558469498626623,121.53224401098701,0.22757288578915003,65.35081699175974,0.0,0.0,24.55846949862662,12.181427019227279,0.558469498626623,33.896917483310745,1
13.786070720691901,0.0,0.8877041827582998,72.8983665379336,0.2744002356278011,67.32622509654979,0.0,0.0,24.8877041827583,9.245916344834004,1.0,27.530612454278433,1
20.0,0.0,0.0,58.0,0.8216361662482641,62.0,0.0,0.0,24.0,24.64908498744792,0.6490849874479213,15.910300400339155,1
17.41466491786197,0.8829329835723941,1.0,79.06346386857915,0.04796943839926601,68.0,0.0,0.0,25.0,1.7024020985656352,0.11706701642760586,3.117494647467144,1
14.000941774369851,0.0,0.8570083179471641,199.0,0.7738882353338975,67.14204990768299,0.0,0.0,24.857008317947162,79.00282532310955,0.14299168205283586,2.4909151013604007,1
16.0,1.0,1.0,199.0,0.41942450073151183,68.0,0.0,0.0,25.0,43.20072357534572,0.0,3.046042526869889,1
17.327526443213827,0.0,0.38178193668373894,113.67247355678617,0.5639531030974276,64.29069162010244,0.0,0.0,24.38178193668374,29.490292923623564,1.0,10.838520508339952,1
13.303368028368372,0.10112267612279024,1.0,199.0,0.16473666778801008,68.0,0.0,0.0,25.0,16.325821550824177,0.8988773238772098,16.584282534280938,1
19.411252357195018,0.0,0.08410680611499743,199.0,0.23081521381411726,62.50464083668999,0.0,0.0,24.084106806115,23.598029316184952,0.08410680611499743,21.91254035655431,1
14.4951543427044,0.29903086854088,1.0,74.39224694832704,0.19846683530692114,68.0,0.0,0.0,25.0,6.60775305167296,0.0,11.075312277054095,1
19.490658955450645,0.0,0.07276300636419353,59.01868208909871,0.7891278509722911,62.43657803818516,0.0,0.0,24.072763006364195,23.690265885444518,1.0,23.162133643802083,1
14.246979584967507,0.0,0.8218600592903562,199.0,0.7554768833790593,66.93116035574214,0.0,0.0,24.821860059290355,77.06883964425786,0.17813994070964378,0.0,1
13.0,0.0,1.0,72.0,0.25894391681672707,68.0,0.0,0.0,25.0,8.412484454312992,0.2937577728435038,18.98139667989515,1
13.0,0.0,1.0,58.22023170962849,0.050046707753511416,68.0,0.0,0.0,25.0,1.4880926838513986,0.08134878064189976,32.61041943802123,1
13.593863998596344,0.0,0.9151622859148081,58.951267423959415,0.08742605874786577,67.49097371548885,0.0,0.0,24.915162285914807,3.20578056621499,0.08483771408519192,33.26810494826864,1
13.040081264496473,0.013360421498824548,1.0,199.0,0.8337274739800546,68.0,0.0,0.0,25.0,81.74615199152234,0.9866395785011755,13.220970351915751,1
20.0,0.0,0.0,66.76020885941432,0.814723040099856,62.0,0.0,0.0,24.0,26.502916816975517,0.6257292042438797,8.869339935807592,1
17.25871570586622,1.0,1.0,90.37798011787295,0.022089139663442805,68.0,0.0,0.0,25.0,1.0,0.3706421470668909,0.0,1
14.31040302919748,0.0,0.8127995672575026,153.0,0.2726599945907188,66.87679740354501,0.0,0.0,24.812799567257503,21.812799567257503,1.0,13.915128591448445,1
19.894497154767716,0.0527514226161413,0.0527514226161413,72.0,0.8158218984033342,62.31650853569685,0.0,0.0,24.05275142261614,27.630740041687012,1.0,11.727464902238333,1
13.097992553239903,0.0,0.9860010638228709,199.0,0.8367346938775511,67.91600638293723,0.0,0.0,24.986001063822872,82.0,1.0,13.21241425522647,1
19.01351274103577,0.24662181474105838,0.24662181474105838,148.47973088844634,0.9203949585003515,63.47973088844635,0.0,0.0,24.246621814741058,69.56080733466095,0.7533781852589416,14.3066517380673,1
19.24748082893817,0.37625958553091576,0.37625958553091576,110.0,0.20643893782963735,64.25755751318549,0.0,0.0,24.376259585530917,8.257557513185494,0.6237404144690842,21.107375625633814,1
13.0,0.0,1.0,119.50301290057604,0.6831043986187461,68.0,0.0,0.0,25.0,36.250502150096004,0.08350071669866876,1.419512183877369,1
19.10858766370975,0.2228530840725632,0.2228530840725632,110.33144074778231,0.3290405845527929,63.33711850443538,0.0,0.0,24.222853084072565,18.09723215040361,1.0,0.7771469159274368,1
20.0,0.0,0.0,176.105425760832,0.9750644971448493,62.0,0.0,0.0,24.0,86.9487235047555,0.44159575026419495,14.516297901373814,1
20.0,0.0,0.0,58.0,0.8141407336415659,62.0,0.0,0.0,24.0,24.424222009246975,0.4242220092469763,11.437775763922359,1
15.719063155284207,0.906354385094736,1.0,151.4080245466105,0.7443615836912283,68.0,0.0,0.0,25.0,57.0301017639579,0.09364561490526402,0.5637466017296893,1
20.0,0.0,0.0,80.2223949646123,0.6325679050467952,62.0,0.0,0.0,24.0,25.888025176938488,1.0,34.930217655411504,1
19.014749791418282,0.49262510429085915,0.49262510429085915,110.50737489570913,0.3599624876747166,64.95575062574515,0.0,0.0,24.49262510429086,17.58112385280055,0.5073748957091408,0.5073748957091408,1
19.920524486628068,0.0,0.011353644767419069,188.1248900924416,0.4418357512896241,62.068121868604514,0.0,0.0,24.011353644767418,41.98864635523258,0.011353644767419069,50.51804580481468,1
20.0,0.0,0.0,80.93732128398825,0.5490871793391766,62.0,0.0,0.0,24.0,22.313393580058737,1.0,35.831024817825195,1
13.0,0.0,1.0,71.15545086477243,0.2150343009818954,68.0,0.0,0.0,25.0,6.6621803459089755,0.9436967243181626,26.99653432468876,1
15.643546251195785,0.8811820837319281,1.0,199.0,0.36625067327244293,68.0,0.0,0.0,25.0,37.475271665072285,0.11881791626807192,5.782268744021079,1
19.52989501289158,0.11752624677710488,0.11752624677710488,199.0,0.23070770584132594,62.70515748066263,0.0,0.0,24.117526246777103,23.762893701656573,0.0,20.043372833592233,1
20.0,0.0,0.0,147.0,0.69352894082895,62.0,0.0,0.0,24.0,51.753948489419685,0.6492103021160636,0.025968412084642543,1
18.507910241469155,0.7460448792654233,0.7460448792654233,110.25395512073457,0.3300128779049954,66.47626927559254,0.0,0.0,24.746044879265423,14.793506328080344,0.2539551207345767,0.2539551207345767,1
15.916418644319883,0.0,0.5833687650971596,76.1663123490284,0.30879670566209805,65.50021259058296,0.0,0.0,24.58336876509716,11.166312349028404,1.0,31.021293215875936,1
20.0,0.0,0.0,58.52958432135641,0.8329624759654367,62.0,0.0,0.0,24.0,25.113482354576373,1.0,22.492433484467437,1
20.0,0.0,0.0,63.24818811333186,0.829658131573297,62.0,0.0,0.0,24.0,26.12461173857111,1.0,18.95011020920587,1
18.857151654872556,0.28571208628186073,0.28571208628186073,148.14289453320836,0.19176493684775575,63.714272517691164,0.0,0.0,24.285712086281862,15.285758274362784,1.0,0.0,1
19.474396512757842,0.13140087181053972,0.13140087181053972,111.05120697448432,0.1460579738456838,62.78840523086324,0.0,0.0,24.13140087181054,6.0,1.0,33.918840523086324,1
15.329212484441642,0.7764041614805474,1.0,149.1988707451693,0.781014210864461,68.0,0.0,0.0,25.0,58.45955422371398,0.22359583851945264,1.3460469478871049,1
16.147109842237555,0.9632225394406113,0.9632225394406113,152.77933523664367,0.7278314817092921,67.77933523664367,0.0,0.0,24.96322253944061,56.661994290068996,0.036777460559388686,0.6984039760227922,1
16.0,1.0,1.0,136.0,0.23608481909929485,68.0,0.0,0.0,25.0,15.817682879652756,1.0,0.0,1
15.909636480122916,0.969878826707639,1.0,199.0,0.3610047890286843,68.0,0.0,0.0,25.0,37.120484693169445,0.03012117329236097,4.451817599385414,1
19.827360352197694,0.04315991195057611,0.04315991195057611,110.34527929560461,0.1487052026414827,62.258959471703456,0.0,0.0,24.043159911950575,6.0,1.0,33.86589594717035,1
20.0,0.0,0.0,137.8505670671328,0.047947609038997,62.0,0.0,0.0,24.0,3.177137726038577,0.10885688630192891,0.0,1
13.0,0.0,1.0,126.5013800364466,0.6970811372038803,68.0,0.0,0.0,25.0,39.5277011090863,1.0,22.15563983577315,1
13.0,0.0,1.0,71.90150714567021,0.2764367438643689,68.0,0.0,0.0,25.0,9.105528058210496,0.00703520388069967,15.688843778684946,1
13.0,0.0,1.0,118.0,0.7002550146638121,68.0,0.0,0.0,25.0,36.2951862589416,0.07379656473539886,1.9755340379666275,1
16.876979990809247,0.0,0.4461457155986792,142.09239712841452,0.9926152762079824,64.67687429359208,0.0,0.0,24.44614571559868,70.87697999080925,1.0,13.203490068685129,1
17.846512678095493,0.969302535619099,1.0,199.0,0.4411010058697555,68.0,0.0,0.0,25.0,43.22789857523604,1.0,16.889489128228757,1
16.66168490919104,0.0,0.4769021558298512,76.18478275336119,0.45216665168653175,64.86141293497911,0.0,0.0,24.47690215582985,17.461956883402976,1.0,30.825244710244593,1
20.0,0.0,0.0,142.30022315170055,0.11096543657939059,62.0,0.0,0.0,24.0,8.41202723729475,0.37060136186473747,0.0,1
20.0,0.0,0.0,141.1722722872615,0.09499094064120359,62.0,0.0,0.0,24.0,7.0850262203076575,0.30425131101538283,0.0,1
16.81821254662559,0.0,0.45454106476777323,122.3636714818578,0.5619815555350284,64.72724638860664,0.0,0.0,24.454541064767774,29.090821295355465,0.45454106476777323,30.28275554289554,1
13.0,0.0,1.0,111.72441919915937,0.38335602211246106,68.0,0.0,0.0,25.0,20.311047997898413,0.6275580800840634,0.0,1
20.0,0.0,0.0,145.9333433026927,0.1624191522727899,62.0,0.0,0.0,24.0,12.686286238462005,0.5843143119231002,0.0,1
20.0,0.0,0.0,147.59305193705407,0.626718029240108,62.0,0.0,0.0,24.0,47.13358230423868,1.0,0.03604632041963956,1
13.136339141024374,0.04544638034145787,1.0,199.0,0.42715136596455167,68.0,0.0,0.0,25.0,41.99982036751207,0.9545536196585421,18.1365187735123,1
15.157110431223309,0.7190368104077697,1.0,140.7763742230679,0.2489751602203158,68.0,0.0,0.0,25.0,17.685779137553382,1.0,4.810089805818984,1
16.198354063693763,0.9504114840765587,0.9504114840765587,153.24794257961722,0.7301210084427459,67.70246890445935,0.0,0.0,24.950411484076557,57.14053586623915,0.0,0.6059716645844517,1
16.21947243221817,1.0,1.0,108.21947243221817,0.04910747908528723,68.0,0.0,0.0,25.0,2.2070983771999213,0.8902637838909163,0.0,1
17.822627011142853,0.5443432472142871,0.5443432472142871,199.0,0.7142116249583059,65.26605948328572,0.0,0.0,24.544343247214286,71.65747830292855,0.45565675278571294,0.0,1
18.759734804396928,0.6201325978015367,0.6201325978015367,110.37986740219846,0.3448934202598184,65.72079558680922,0.0,0.0,24.620132597801536,16.178541424183095,0.37986740219846327,0.37986740219846327,1
13.832143548943398,0.2773811829811327,1.0,199.0,0.4719804525456895,68.0,0.0,0.0,25.0,47.10238602558492,0.7226188170188673,13.72975752335848,1
15.435636520828716,0.8118788402762387,1.0,199.0,0.318520248381544,68.0,0.0,0.0,25.0,32.67321332635349,0.1881211597237613,6.633696236132659,1
16.754111165420124,0.0,0.46369840493998216,155.6815079753001,0.9398055995045802,64.7821904296399,0.0,0.0,24.463698404939983,76.2178095703601,0.46369840493998216,23.71044647441276,1
14.939943315921841,0.6466477719739472,1.0,108.0,0.08242767782291868,68.0,0.0,0.0,25.0,4.533522280260528,1.0,0.0,1
15.914407217043895,0.0,0.5836561118508721,153.0,0.2697957013981359,65.50193667110523,0.0,0.0,24.58365611185087,21.58365611185087,1.0,9.99219263488693,1
13.233203910894954,0.07773463696498484,1.0,199.0,0.4333921415413796,68.0,0.0,0.0,25.0,42.71016201322966,0.9222653630350152,17.523041897665287,1
13.0768155770015,0.025605192333833515,1.0,108.0,0.19534451048475757,68.0,0.0,0.0,25.0,10.743948076661665,1.0,0.0,1
17.931053722398016,0.9862107444796029,1.0,109.9724214889592,0.29862107444796027,68.0,0.0,0.0,25.0,11.986210744479603,0.013789255520397115,0.0,1
20.0,0.0,0.0,170.37536972519044,0.9713775157575677,62.0,0.0,0.0,24.0,84.43308914764458,0.30183828598025486,13.789559087097327,1
16.247325435591158,0.0,0.5360963663441204,114.75267456440885,0.565139703221605,65.21657819806472,0.0,0.0,24.536096366344122,29.969252762473566,0.4639036336558796,0.4639036336558796,1
15.166693314004295,0.0,0.6904723837136723,57.309527616286324,0.28174907278045724,66.14283430228204,0.0,0.0,24.690472383713672,8.428662790871865,0.30952761628632774,29.967341933065143,1
16.372409960586104,1.0,1.0,102.78626055179456,0.019337857970777257,68.0,0.0,0.0,25.0,1.0,0.8137950197069487,0.0,1
19.36946234510776,0.3152688274461207,0.3152688274461207,199.0,0.28136847191976244,63.891612964676725,0.0,0.0,24.315268827446122,28.305376548922414,0.3152688274461207,20.546907473829094,1
17.186915303275544,0.8373830606551087,1.0,199.0,0.3821094459014596,68.0,0.0,0.0,25.0,37.446725698343045,1.0,17.16261693934489,1
13.623509708543104,0.0,0.9109271844938425,136.97980097056774,0.5964439652257806,67.46556310696306,0.0,0.0,24.910927184493843,40.42516504809852,0.9109271844938425,15.485762136395323,1
19.645074485846337,0.177462757076831,0.177462757076831,72.0,0.7976003182259659,63.06477654246099,0.0,0.0,24.17746275707683,26.757760700462182,1.0,10.1847856949596,1
19.64859939304347,0.0,0.050200086708075964,146.44779904621117,0.9873360011561078,62.30120052024846,0.0,0.0,24.050200086708077,73.64859939304347,1.0,18.338904875396253,1
20.0,0.0,0.0,151.35431705033017,0.37335503202637116,62.0,0.0,0.0,24.0,28.95413425673756,1.0,0.010971219664465601,1
14.15975441219263,0.38658480406421014,1.0,199.0,0.22650101169766543,68.0,0.0,0.0,25.0,22.89145049347683,0.6134151959357899,12.587812743101058,1
20.0,0.0,0.0,188.0,0.30562595657885067,62.0,0.0,0.0,24.0,29.034465874990815,0.0,48.420730946611165,1
16.269086066583945,0.9327284833540133,0.9327284833540133,108.20181454993796,0.04509042484021286,67.59637090012409,0.0,0.0,24.932728483354012,2.479973366211709,1.0,0.06727151664598674,1
20.0,0.0,0.0,58.0,0.8044645370166531,62.0,0.0,0.0,24.0,24.13393611049959,0.13393611049959164,5.663989237836876,1
19.819125319575242,0.04521867010618941,0.04521867010618941,147.27131202063714,0.7420994584484574,62.27131202063714,0.0,0.0,24.045218670106188,55.04521867010619,0.0,0.0,1
19.815431178519237,0.0,0.026366974497252005,199.0,0.8367346938775511,62.15820184698351,0.0,0.0,24.02636697449725,82.0,1.0,0.3533174582631769,1
17.364756431853653,0.0,0.3764633668780496,192.14109703565853,0.2296989585924238,64.2587802012683,0.0,0.0,24.37646336687805,22.293901006341486,0.3764633668780496,35.21195246117071,1
18.673873315472832,0.0,0.1894466692181671,110.4316599923455,0.37684799944330893,63.136680015309004,0.0,0.0,24.189446669218167,20.726639969381996,1.0,0.8105533307818329,1
16.050895482740223,0.9872761293149445,0.9872761293149445,152.92365677588967,0.7213678503789585,67.92365677588967,0.0,0.0,24.987276129314946,56.229029672330995,0.012723870685055538,0.24162630430920373,1
20.0,0.0,0.0,80.30083378220705,0.6234087382361883,62.0,0.0,0.0,24.0,25.495831088964717,1.0,35.02905056558089,1
14.217607853943594,0.40586928464786487,1.0,199.0,0.686637857277454,68.0,0.0,0.0,25.0,70.72369929957776,0.0,0.0,1
17.33376400358285,0.0,0.3808908566310215,113.66623599641716,0.52259385720235,64.28534513978613,0.0,0.0,24.380890856631023,27.95158113620328,0.6191091433689785,0.6191091433689785,1
13.210599215297778,0.0,0.9699143978146032,71.57880156940445,0.2885905902432092,67.81948638688762,0.0,0.0,24.969914397814602,9.451284032780952,0.0,15.414904292026922,1
19.68423784627142,0.15788107686429131,0.15788107686429131,134.4211892313571,0.04511692729614815,62.94728646118575,0.0,0.0,24.157881076864292,2.2630486149143305,0.15788107686429131,1.9166762731324969,1
18.868300932977967,0.0,0.16167129528886215,145.22161575182253,0.9888222839371849,62.97002777173317,0.0,0.0,24.161671295288862,72.86830093297796,1.0,16.893123300103454,1
15.34346579897485,0.4686931597949703,1.0,199.0,0.4231499302019895,68.0,0.0,0.0,25.0,41.468693159794974,1.0,18.06261368041006,1
17.096263483636342,0.0,0.4148195023376652,192.56301452571432,0.4322583125653465,64.48891701402599,0.0,0.0,24.414819502337664,41.585180497662336,0.4148195023376652,37.65555426547523,1
17.093628287722826,0.7265929280692938,0.7265929280692938,151.35955756841577,0.703927842465092,66.35955756841577,0.0,0.0,24.726592928069294,54.35955756841576,0.27340707193070624,0.01093628287722825,1
15.830873510047219,0.9436245033490729,1.0,118.0,0.15833533772263042,68.0,0.0,0.0,25.0,7.916766886131522,1.0,34.007599940687385,1
20.0,0.0,0.0,148.4880538611944,0.7730275058212341,62.0,0.0,0.0,24.0,58.24666296987873,0.0,1.6530925621632502,1
13.0,0.0,1.0,72.0,0.26394843444598604,68.0,0.0,0.0,25.0,8.625802018260154,0.18709899086992243,17.826282071121263,1
19.999435346572263,0.00028232671386940744,0.00028232671386940744,135.9971767328613,0.021780935169691096,62.00169396028322,0.0,0.0,24.00028232671387,1.0022586137109553,0.00028232671386940744,0.003427446306375259,1
13.016815814630473,0.0033631629260946205,1.0,72.02690530340875,0.27189207483875255,68.0,0.0,0.0,25.0,8.973094696591243,0.0,15.746862025767706,1
19.110863411205255,0.44456829439737255,0.44456829439737255,131.55431705602626,0.08756733153299898,64.66740976638424,0.0,0.0,24.44456829439737,4.55654635517898,0.44456829439737255,5.397059093984103,1
15.30696224554153,0.7689874151805105,1.0,199.0,0.6636477702308183,68.0,0.0,0.0,25.0,67.3892391115703,0.2310125848194895,3.0955686365811594,1
16.22093708047029,0.944765729882428,0.944765729882428,136.0,0.015301726045577226,67.66859437929457,0.0,0.0,24.944765729882427,1.0,0.944765729882428,0.0,1
15.548942172032234,0.8496473906774115,1.0,199.0,0.36811576260804296,68.0,0.0,0.0,25.0,37.601410437290355,0.15035260932258854,6.255289139838828,1
18.494696203486395,0.7526518982568023,0.7526518982568023,128.47348101743196,0.13318594555812371,66.51591138954082,0.0,0.0,24.7526518982568,7.021215186054419,0.7526518982568023,9.137194044837582,1
13.0,0.0,1.0,63.7581620296514,0.1418224272212135,68.0,0.0,0.0,25.0,4.604353082480748,0.0,25.32756469372298,1
20.0,0.0,0.0,156.57924643333357,0.9349774260642061,62.0,0.0,0.0,24.0,75.90017403636412,0.0,10.641671946848732,1
17.908102054517446,1.0,1.0,199.0,0.4369837231648386,68.0,0.0,0.0,25.0,42.96492842756683,0.9540510272587224,16.21886746339828,1
20.0,0.0,0.0,194.66792097895967,0.30358646064055517,62.0,0.0,0.0,24.0,29.876507310982397,0.0,33.48278799125974,1
20.0,0.0,0.0,113.6582848880554,0.19884641753937612,62.0,0.0,0.0,24.0,9.200999277048478,0.7713571944965373,33.69595503253282,1
17.313197262376573,0.6717006844058567,0.6717006844058567,199.0,0.31141272102997913,66.03020410643514,0.0,0.0,24.671700684405856,32.07551026608785,0.0,9.968481557501525,1
16.0,1.0,1.0,199.0,0.515255672348595,68.0,0.0,0.0,25.0,53.07133425190529,0.0,1.5274870381684167,1
14.925511845901479,0.6418372819671595,1.0,199.0,0.2817290096905366,68.0,0.0,0.0,25.0,28.762257485244668,0.3581627180328405,9.014278052459767,1
19.205096854602598,0.0,0.11355759219962902,157.43221203900185,0.9576328908849578,62.68134555319777,0.0,0.0,24.11355759219963,78.31865444680223,0.11355759219962902,15.033957134706808,1
16.357865977963996,0.6715731955927996,1.0,77.3725855647424,0.10595078069535796,68.0,0.0,0.0,25.0,3.627414435257603,0.0,5.189143509633766,1
20.0,0.0,0.0,152.27661529005826,0.9755128457283321,62.0,0.0,0.0,24.0,76.39846149548103,0.5203077009037933,15.74248313511868,1
20.0,0.0,0.0,149.50449769090795,0.7933722196178619,62.0,0.0,0.0,24.0,60.46435859834466,0.0,2.7822692529904884,1
18.959672997776014,0.5201635011119934,0.5201635011119934,193.72179851223194,0.4350654563759279,65.12098100667195,0.0,0.0,24.520163501111995,42.0,0.5201635011119934,33.256860582325665,1
20.0,0.0,0.0,58.0,0.8049272833227153,62.0,0.0,0.0,24.0,24.14781849968146,0.14781849968145988,5.940109958664237,1
14.344279483676544,0.44809316122551446,1.0,199.0,0.735875999375434,68.0,0.0,0.0,25.0,73.48622993671523,0.5519068387744855,7.395551639578106,1
17.756248113858454,0.5609379715353863,0.5609379715353863,150.36562782921231,0.8359325655976706,65.36562782921231,0.0,0.0,24.560937971535385,63.90311651236305,0.43906202846461373,8.337787920543015,1
19.75330720531669,0.12334639734165498,0.12334639734165498,199.0,0.24010914228565397,62.74007838404993,0.0,0.0,24.123346397341656,24.4669279468331,0.12334639734165498,21.541065661770226,1
18.38606853515041,0.40348286621239704,0.40348286621239704,149.42089719727437,0.8782435785152328,64.42089719727439,0.0,0.0,24.403482866212396,66.73730840817686,0.596517133787603,11.32786037062658,1
13.938106599154485,0.0,0.8659847715493593,137.47416751295705,0.5934241735505517,67.19590862929616,0.0,0.0,24.86598477154936,40.474167512957045,1.0,14.727101725477134,1
13.201478734193373,0.0,0.971217323686661,199.0,0.8411402055581642,67.82730394211997,0.0,0.0,24.971217323686663,82.43174014470009,1.0,13.515706358779623,1
14.714039210284668,0.0,0.755137255673619,199.0,0.7995527995662757,66.53082353404172,0.0,0.0,24.75513725567362,81.142117630854,0.244862744326381,4.265509006165557,1
14.860928654060395,0.6203095513534647,1.0,199.0,0.6971128095229768,68.0,0.0,0.0,25.0,70.21411852428417,0.37969044864653534,5.087852011863573,1
17.408159536198447,1.0,1.0,120.67343582578603,0.12494108319034539,68.0,0.0,0.0,25.0,6.6326381447937885,1.0,8.547528384724574,1
18.509250869437626,0.0,0.21296416150891073,72.0,0.7062282960672844,63.277784969053464,0.0,0.0,24.21296416150891,23.953680931330695,0.7870358384910893,13.108337432360475,1
16.27274295117354,1.0,1.0,119.09097180469416,0.12679284331224663,68.0,0.0,0.0,25.0,6.4091144267603095,1.0,31.398916094415032,1
13.072723328339409,0.014544665667881929,1.0,152.6072940269672,0.27347006582833133,68.0,0.0,0.0,25.0,21.810919346317537,1.0,17.04756756497395,1
13.0,0.0,1.0,129.68942394148127,0.6207306609017604,68.0,0.0,0.0,25.0,37.94823732358021,0.649412441193403,11.040011500287852,1
